time_delta,timestamp_seconds,timestamp_raw,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
1608.00,1698863348.78428,1.69886334878428E+018,40.4856714116667,-80.3322881566667,unneeded,No,NA,
1608.20,1698863348.98397,1.69886334898397E+018,40.48567286,-80.33228723,unneeded,No,NA,
1608.40,1698863349.18348,1.69886334918348E+018,40.48567435,-80.33228648,unneeded,No,NA,
1608.60,1698863349.38447,1.69886334938447E+018,40.4856757583333,-80.3322855183333,unneeded,No,NA,
1608.80,1698863349.58305,1.69886334958305E+018,40.4856773733333,-80.3322846066667,unneeded,No,NA,
1609.00,1698863349.78394,1.69886334978394E+018,40.4856787316667,-80.33228359,unneeded,No,NA,
1609.20,1698863349.98349,1.69886334998349E+018,40.4856800983333,-80.33228236,unneeded,No,NA,
1609.40,1698863350.18418,1.69886335018418E+018,40.48568129,-80.3322812616667,unneeded,No,NA,
1609.60,1698863350.38427,1.69886335038427E+018,40.4856826333333,-80.3322798133333,unneeded,No,NA,
1609.80,1698863350.58303,1.69886335058303E+018,40.48568379,-80.3322782983333,unneeded,No,NA,
1610.00,1698863350.78321,1.69886335078321E+018,40.48568486,-80.3322767716667,unneeded,No,NA,
1610.20,1698863350.98343,1.69886335098343E+018,40.4856859616667,-80.3322751616667,unneeded,No,NA,
1610.40,1698863351.18544,1.69886335118544E+018,40.485686995,-80.3322735,unneeded,No,NA,
1610.60,1698863351.38369,1.69886335138369E+018,40.4856879233333,-80.332271765,unneeded,No,NA,
1610.80,1698863351.58352,1.69886335158352E+018,40.4856889,-80.3322700333333,unneeded,No,NA,
1611.00,1698863351.78425,1.69886335178425E+018,40.4856898266667,-80.3322683066667,unneeded,No,NA,
1611.20,1698863351.98405,1.69886335198405E+018,40.4856906516667,-80.3322665216667,unneeded,No,NA,
1611.40,1698863352.18269,1.69886335218269E+018,40.4856916683333,-80.3322646766667,unneeded,No,NA,
1611.60,1698863352.3852,1.6988633523852E+018,40.4856925516667,-80.332262855,unneeded,No,NA,
1611.80,1698863352.58261,1.69886335258261E+018,40.4856935333333,-80.3322610483333,unneeded,No,NA,
1612.00,1698863352.78302,1.69886335278302E+018,40.4856946766667,-80.3322594016667,unneeded,No,NA,
1612.20,1698863352.98367,1.69886335298367E+018,40.4856958383333,-80.3322575716667,unneeded,No,NA,
1612.40,1698863353.18331,1.69886335318331E+018,40.4856969883333,-80.3322559516667,unneeded,No,NA,
1612.60,1698863353.38418,1.69886335338418E+018,40.4856981666667,-80.3322545516667,unneeded,No,NA,
1612.81,1698863353.58871,1.69886335358871E+018,40.48569945,-80.3322531216667,unneeded,No,NA,
1613.00,1698863353.7848,1.6988633537848E+018,40.4857003883333,-80.3322517666667,unneeded,No,NA,
1613.20,1698863353.98443,1.69886335398443E+018,40.4857016666667,-80.33225052,unneeded,No,NA,
1613.40,1698863354.18191,1.69886335418191E+018,40.4857029083333,-80.332249015,unneeded,No,NA,
1613.60,1698863354.3817,1.6988633543817E+018,40.4857038783333,-80.3322476883333,unneeded,No,NA,
1613.80,1698863354.58407,1.69886335458407E+018,40.4857052433333,-80.332246665,unneeded,No,NA,
1614.00,1698863354.7837,1.6988633547837E+018,40.4857067316667,-80.3322453916667,unneeded,No,NA,
1614.20,1698863354.98308,1.69886335498308E+018,40.4857080633333,-80.3322443033333,unneeded,No,NA,
1614.40,1698863355.18221,1.69886335518221E+018,40.485709205,-80.33224312,unneeded,No,NA,
1614.60,1698863355.38458,1.69886335538458E+018,40.4857106416667,-80.3322418916667,unneeded,No,NA,
1614.80,1698863355.58539,1.69886335558539E+018,40.48571201,-80.3322407333333,unneeded,No,NA,
1615.00,1698863355.78113,1.69886335578113E+018,40.4857131933333,-80.3322395566667,unneeded,No,NA,
1615.20,1698863355.98385,1.69886335598385E+018,40.4857144816667,-80.3322384783333,unneeded,No,NA,
1615.40,1698863356.1822,1.6988633561822E+018,40.4857160083333,-80.33223706,unneeded,No,NA,
1615.60,1698863356.38293,1.69886335638293E+018,40.4857171866667,-80.3322358716667,unneeded,No,NA,
1615.80,1698863356.58211,1.69886335658211E+018,40.4857185916667,-80.3322347766667,unneeded,No,NA,
1616.00,1698863356.78209,1.69886335678209E+018,40.4857200133333,-80.33223356,unneeded,No,NA,
1616.20,1698863356.98242,1.69886335698242E+018,40.485721225,-80.3322323183333,unneeded,No,NA,
1616.40,1698863357.18409,1.69886335718409E+018,40.4857226566667,-80.33223115,unneeded,No,NA,
1616.60,1698863357.38364,1.69886335738364E+018,40.4857240183333,-80.332229905,unneeded,No,NA,
1616.80,1698863357.58309,1.69886335758309E+018,40.4857253866667,-80.3322288733333,unneeded,No,NA,
1617.00,1698863357.78219,1.69886335778219E+018,40.4857267133333,-80.3322277066667,unneeded,No,NA,
1617.20,1698863357.98462,1.69886335798462E+018,40.4857280333333,-80.33222654,unneeded,No,NA,
1617.40,1698863358.18484,1.69886335818484E+018,40.4857293283333,-80.3322253783333,unneeded,No,NA,
1617.60,1698863358.38303,1.69886335838303E+018,40.4857308483333,-80.3322242483333,unneeded,No,NA,
1617.80,1698863358.5848,1.6988633585848E+018,40.48573217,-80.3322231883333,unneeded,No,NA,
1618.00,1698863358.78296,1.69886335878296E+018,40.4857334883333,-80.3322220516667,unneeded,No,NA,
1618.20,1698863358.9835,1.6988633589835E+018,40.4857349616667,-80.3322211966667,unneeded,No,NA,
1618.40,1698863359.18299,1.69886335918299E+018,40.4857365183333,-80.33222049,unneeded,No,NA,
1618.60,1698863359.38306,1.69886335938306E+018,40.4857379966667,-80.3322198916667,unneeded,No,NA,
1618.80,1698863359.58375,1.69886335958375E+018,40.4857396033333,-80.33221937,unneeded,No,NA,
1619.00,1698863359.78234,1.69886335978234E+018,40.48574099,-80.33221892,unneeded,No,NA,
1619.20,1698863359.98255,1.69886335998255E+018,40.48574286,-80.3322189533333,unneeded,No,NA,
1619.41,1698863360.1862,1.6988633601862E+018,40.4857442316667,-80.33221871,unneeded,No,NA,
1619.60,1698863360.38307,1.69886336038307E+018,40.4857458366667,-80.3322189183333,unneeded,No,NA,
1619.81,1698863360.58568,1.69886336058568E+018,40.485747575,-80.332219175,unneeded,No,NA,
1620.00,1698863360.7819,1.6988633607819E+018,40.4857492816667,-80.3322194883333,unneeded,No,NA,
1620.20,1698863360.98154,1.69886336098154E+018,40.4857507933333,-80.3322198216667,unneeded,No,NA,
1620.40,1698863361.1825,1.69886336118251E+018,40.485752295,-80.3322199783333,unneeded,No,NA,
1620.60,1698863361.38159,1.69886336138159E+018,40.4857537033333,-80.3322207283333,unneeded,No,NA,
1620.80,1698863361.58232,1.69886336158232E+018,40.485755385,-80.33222144,unneeded,No,NA,
1621.00,1698863361.78097,1.69886336178097E+018,40.485756855,-80.3322224016667,unneeded,No,NA,
1621.20,1698863361.98253,1.69886336198253E+018,40.4857584133333,-80.3322234433333,unneeded,No,NA,
1621.40,1698863362.18295,1.69886336218295E+018,40.485760035,-80.3322243283333,unneeded,No,NA,
1621.60,1698863362.38362,1.69886336238362E+018,40.4857615316667,-80.332225245,unneeded,No,NA,
1621.80,1698863362.58238,1.69886336258238E+018,40.4857628533333,-80.332226305,unneeded,No,NA,
1622.00,1698863362.7819,1.6988633627819E+018,40.4857640516667,-80.33222751,unneeded,No,NA,
1622.20,1698863362.98216,1.69886336298216E+018,40.485765155,-80.33222878,unneeded,No,NA,
1622.40,1698863363.18259,1.69886336318259E+018,40.485766375,-80.3322303916667,unneeded,No,NA,
1622.60,1698863363.38458,1.69886336338458E+018,40.4857673483333,-80.332232175,unneeded,No,NA,
1622.80,1698863363.58255,1.69886336358255E+018,40.485768275,-80.3322340266667,unneeded,No,NA,
1623.00,1698863363.78332,1.69886336378332E+018,40.4857688983333,-80.332236395,unneeded,No,NA,
1623.20,1698863363.98303,1.69886336398303E+018,40.4857693966667,-80.3322385216667,unneeded,No,NA,
1623.40,1698863364.18267,1.69886336418267E+018,40.485769845,-80.3322408166667,unneeded,No,NA,
1623.61,1698863364.38653,1.69886336438653E+018,40.4857700916667,-80.3322431933333,unneeded,No,NA,
1623.80,1698863364.58172,1.69886336458172E+018,40.48577011,-80.3322453583333,unneeded,No,NA,
1624.01,1698863364.78662,1.69886336478662E+018,40.48576999,-80.3322477266667,unneeded,No,NA,
1624.20,1698863364.98375,1.69886336498375E+018,40.4857694516667,-80.3322501333333,unneeded,No,NA,
1624.40,1698863365.18367,1.69886336518367E+018,40.4857690833333,-80.3322524783333,unneeded,No,NA,
1624.60,1698863365.38321,1.69886336538321E+018,40.4857685233333,-80.3322548183333,unneeded,No,NA,
1624.80,1698863365.58308,1.69886336558308E+018,40.485767545,-80.332256875,unneeded,No,NA,
1625.00,1698863365.78205,1.69886336578205E+018,40.4857667716667,-80.33225841,unneeded,No,NA,
1625.20,1698863365.98524,1.69886336598524E+018,40.48576618,-80.3322595266667,unneeded,No,NA,
1625.40,1698863366.18556,1.69886336618556E+018,40.4857659666667,-80.3322601683333,unneeded,No,NA,
1625.60,1698863366.38126,1.69886336638126E+018,40.4857658816667,-80.3322605266667,unneeded,No,NA,
1625.80,1698863366.58334,1.69886336658334E+018,40.4857660016667,-80.332260775,unneeded,No,NA,
1626.00,1698863366.78373,1.69886336678373E+018,40.4857659633333,-80.3322609166667,unneeded,No,NA,
1626.20,1698863366.98274,1.69886336698274E+018,40.4857659216667,-80.3322609866667,unneeded,No,NA,
