source_file,time_delta,timestamp_seconds,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
collins_dr_62_A_from_rosbag_run2.csv,28.20,1698864745.06507,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,28.40,1698864745.26432,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,28.60,1698864745.46501,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,28.80,1698864745.66446,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,29.00,1698864745.86532,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,29.20,1698864746.06413,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,29.40,1698864746.26712,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,29.60,1698864746.46444,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,29.80,1698864746.66478,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,30.00,1698864746.86501,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,30.20,1698864747.06474,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,30.40,1698864747.26447,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,30.60,1698864747.46492,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,30.80,1698864747.66561,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,31.00,1698864747.86466,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,31.20,1698864748.06668,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,31.40,1698864748.26953,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,31.60,1698864748.46453,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,31.80,1698864748.66526,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,31.99,1698864748.86332,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,32.20,1698864749.06539,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,32.40,1698864749.26572,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,32.60,1698864749.46508,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,32.80,1698864749.66489,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,33.00,1698864749.86445,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,33.20,1698864750.06496,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,33.40,1698864750.26429,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,33.60,1698864750.46422,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,33.80,1698864750.66569,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,33.99,1698864750.86362,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,34.20,1698864751.06564,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,34.40,1698864751.26553,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,34.60,1698864751.46469,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,34.80,1698864751.66842,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,35.00,1698864751.86446,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,35.20,1698864752.0669,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,35.40,1698864752.26572,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,35.60,1698864752.46614,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,35.80,1698864752.66432,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,36.00,1698864752.8659,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,36.20,1698864753.06916,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,36.40,1698864753.26414,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,36.60,1698864753.46799,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,36.80,1698864753.66533,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,37.00,1698864753.8647,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,37.20,1698864754.06522,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,37.40,1698864754.26549,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,37.60,1698864754.46455,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,37.80,1698864754.66537,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,38.00,1698864754.86589,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,38.20,1698864755.06492,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,38.40,1698864755.26426,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,38.60,1698864755.46453,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,38.80,1698864755.66461,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,39.00,1698864755.86871,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,39.20,1698864756.06499,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,39.40,1698864756.26494,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,39.60,1698864756.46848,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,39.80,1698864756.66521,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,40.00,1698864756.8645,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,40.20,1698864757.06509,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,40.40,1698864757.26608,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,40.60,1698864757.4668,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,40.80,1698864757.66798,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,41.00,1698864757.86442,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,41.20,1698864758.06521,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,41.40,1698864758.26447,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,41.60,1698864758.46383,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,41.80,1698864758.6657,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,42.00,1698864758.86435,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,42.20,1698864759.06511,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,42.40,1698864759.26649,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,42.60,1698864759.46446,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,42.80,1698864759.66552,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,43.00,1698864759.87096,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,43.20,1698864760.06582,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,43.39,1698864760.26248,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,43.60,1698864760.46476,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,43.80,1698864760.66461,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,44.00,1698864760.86683,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,44.20,1698864761.07001,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,44.40,1698864761.26531,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,44.60,1698864761.46504,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,44.81,1698864761.67459,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,45.00,1698864761.86516,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,45.20,1698864762.06484,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,45.40,1698864762.26702,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,45.60,1698864762.46609,40.49,-80.33,Disregard – beginning ,No,NA,
